blockindex	stim	cresp	acc	rt	resp	category	width	angle	ignore	gl	ignore2	stimindex	sub	resp1	resp6	cresp6	cresp1
101	tree19.jpg	6	1	1.125077	6	1	53.9573	89.62	-1	1	0	12	111	0	1	1	0
102	tree6.jpg	6	0	1.210036	1	2	44.0006	28.5	-1	-1	0	14	111	1	0	1	0
106	tree20.jpg	1	1	0.982191	1	1	40.0659	68.2	-1	1	0	12	111	1	0	0	1
107	tree2.jpg	1	1	1.408699	1	1	31.4482	59.41	-1	1	0	13	111	1	0	0	1
108	tree2.jpg	1	1	1.039929	1	1	46.0243	76.76	-1	1	0	14	111	1	0	0	1
110	tree3.jpg	6	1	1.069347	6	1	25.7836	49.41	-1	1	0	15	111	0	1	1	0
112	tree19.jpg	6	1	1.527311	6	1	14.539	35.97	-1	1	0	13	111	0	1	1	0
113	tree19.jpg	6	1	0.735733	6	1	31.663	52.22	-1	1	0	14	111	0	1	1	0
114	tree19.jpg	6	1	1.330653	6	1	38.9093	72.67	-1	1	0	15	111	0	1	1	0
115	tree37.jpg	1	1	1.239578	1	1	66.4338	93.63	-1	1	0	13	111	1	0	0	1
116	tree37.jpg	1	1	1.02371	1	1	54.1167	80.05	-1	1	0	14	111	1	0	0	1
117	tree2.jpg	1	0	1.403363	6	2	43.8213	31.92	-1	-1	0	15	111	0	1	0	1
119	tree20.jpg	1	1	0.901004	1	1	40.1362	63.88	-1	1	0	13	111	1	0	0	1
123	tree19.jpg	6	1	1.00145	6	1	64.036	89.29	-1	1	0	16	111	0	1	1	0
124	tree19.jpg	6	1	0.820501	6	1	32.4624	51.38	-1	1	0	17	111	0	1	1	0
127	tree2.jpg	1	1	1.10824	1	1	45.0605	70.26	-1	1	0	16	111	1	0	0	1
128	tree20.jpg	1	1	0.910263	1	1	47.1198	70.93	-1	1	0	14	111	1	0	0	1
129	tree6.jpg	6	0	1.342393	1	2	83.6248	69.7	-1	-1	0	15	111	1	0	1	0
130	tree6.jpg	6	1	0.664691	6	1	37.5967	67.02	-1	1	0	16	111	0	1	1	0
131	tree2.jpg	1	1	1.410756	1	1	28.0514	51.25	-1	1	0	17	111	1	0	0	1
132	tree19.jpg	6	1	0.836963	6	1	50.7082	79.27	-1	1	0	18	111	0	1	1	0
133	tree19.jpg	6	1	0.709126	6	1	32.329	56.69	-1	1	0	19	111	0	1	1	0
134	tree20.jpg	1	1	0.841575	1	1	35.1705	62.99	-1	1	0	15	111	1	0	0	1
135	tree20.jpg	1	1	0.750413	1	1	36.2031	66.75	-1	1	0	16	111	1	0	0	1
1	tree20.jpg	1	1	1.007034	1	1	39.5441	64.07	-1	1	0	17	111	1	0	0	1
2	tree3.jpg	6	1	1.304944	6	1	52.615	84.05	-1	1	0	16	111	0	1	1	0
3	tree19.jpg	6	1	0.754306	6	1	35.996	58.61	-1	1	0	20	111	0	1	1	0
5	tree6.jpg	6	1	1.408889	6	1	68.3753	94.64	-1	1	0	17	111	0	1	1	0
7	tree37.jpg	1	1	1.2861	1	1	18.265	43.64	-1	1	0	15	111	1	0	0	1
8	tree37.jpg	1	1	0.779352	1	1	68.3436	100.41	-1	1	0	16	111	1	0	0	1
9	tree3.jpg	6	1	1.185469	6	1	40.189	61.67	-1	1	0	17	111	0	1	1	0
10	tree3.jpg	6	1	1.010427	6	1	11.6141	38.56	-1	1	0	18	111	0	1	1	0
11	tree19.jpg	6	1	0.873492	6	1	50.0121	71.21	-1	1	0	21	111	0	1	1	0
12	tree2.jpg	1	0	1.555246	6	2	66.0526	54.01	-1	-1	0	18	111	0	1	0	1
13	tree20.jpg	1	1	0.844381	1	1	62.5888	85.52	-1	1	0	18	111	1	0	0	1
14	tree20.jpg	1	1	0.745993	1	1	21.9928	42.95	-1	1	0	19	111	1	0	0	1
15	tree20.jpg	1	1	0.723199	1	1	64.5378	94.6	-1	1	0	20	111	1	0	0	1
16	tree6.jpg	6	1	1.265078	6	1	53.2138	81.4	-1	1	0	18	111	0	1	1	0
17	tree20.jpg	1	1	0.770564	1	1	45.4946	67.9	-1	1	0	21	111	1	0	0	1
18	tree20.jpg	1	1	0.669194	1	1	57.522	88.4	-1	1	0	22	111	1	0	0	1
20	tree2.jpg	1	0	1.25147	6	2	70.1271	61.4	-1	-1	0	19	111	0	1	0	1
23	tree6.jpg	6	1	1.06176	6	1	52.0498	81.55	-1	1	0	19	111	0	1	1	0
24	tree3.jpg	6	1	0.95905	6	1	46.6102	74.17	-1	1	0	19	111	0	1	1	0
25	tree6.jpg	6	1	0.863337	6	1	19.9132	45.69	-1	1	0	20	111	0	1	1	0
27	tree37.jpg	1	1	0.94654	1	1	71.0077	94.43	-1	1	0	17	111	1	0	0	1
28	tree19.jpg	6	1	0.934147	6	1	15.613	37.98	-1	1	0	22	111	0	1	1	0
29	tree37.jpg	1	1	0.755747	1	1	30.148	57	-1	1	0	18	111	1	0	0	1
30	tree37.jpg	1	1	0.693413	1	1	47.9293	82.78	-1	1	0	19	111	1	0	0	1
31	tree6.jpg	6	1	1.126773	6	1	29.6956	52.04	-1	1	0	21	111	0	1	1	0
32	tree19.jpg	6	1	1.184791	6	1	48.0659	74.42	-1	1	0	23	111	0	1	1	0
34	tree6.jpg	6	1	0.765757	6	1	32.0907	67.01	-1	1	0	22	111	0	1	1	0
35	tree6.jpg	6	1	0.636338	6	1	43.2231	68.88	-1	1	0	23	111	0	1	1	0
36	tree6.jpg	6	1	0.642753	6	1	14.4394	51.86	-1	1	0	24	111	0	1	1	0
37	tree20.jpg	1	1	0.754199	1	1	49.3943	77.3	-1	1	0	23	111	1	0	0	1
38	tree20.jpg	1	1	0.707989	1	1	16.9576	40.69	-1	1	0	24	111	1	0	0	1
39	tree37.jpg	1	1	1.058849	1	1	45.9136	67.38	-1	1	0	20	111	1	0	0	1
40	tree6.jpg	6	1	0.779925	6	1	33.6888	63.56	-1	1	0	25	111	0	1	1	0
41	tree37.jpg	1	1	0.781907	1	1	45.5946	65.42	-1	1	0	21	111	1	0	0	1
43	tree3.jpg	6	1	1.430269	6	1	51.0364	81.41	-1	1	0	20	111	0	1	1	0
44	tree3.jpg	6	1	0.75116	6	1	45.3366	73.66	-1	1	0	21	111	0	1	1	0
45	tree37.jpg	1	1	0.797783	1	1	49.1325	80	-1	1	0	22	111	1	0	0	1
49	tree2.jpg	1	1	1.178346	1	1	54.2626	79.81	-1	1	0	20	111	1	0	0	1
50	tree2.jpg	1	1	0.769466	1	1	12.7478	40.36	-1	1	0	21	111	1	0	0	1
51	tree2.jpg	1	1	0.852938	1	1	40.0563	71	-1	1	0	22	111	1	0	0	1
52	tree37.jpg	1	1	0.813942	1	1	34.0514	50.69	-1	1	0	23	111	1	0	0	1
53	tree2.jpg	1	1	0.976905	1	1	39.0081	73.16	-1	1	0	23	111	1	0	0	1
54	tree6.jpg	6	1	0.912643	6	1	52.1325	82.25	-1	1	0	26	111	0	1	1	0
55	tree37.jpg	1	1	0.797607	1	1	43.8909	64.21	-1	1	0	24	111	1	0	0	1
56	tree3.jpg	6	1	1.074879	6	1	37.7828	69.64	-1	1	0	22	111	0	1	1	0
57	tree3.jpg	6	1	0.849696	6	1	26.5458	52.82	-1	1	0	23	111	0	1	1	0
59	tree20.jpg	1	1	0.741457	1	1	39.0901	63.68	-1	1	0	25	111	1	0	0	1
61	tree2.jpg	1	1	1.132103	1	1	77.7847	100.34	-1	1	0	24	111	1	0	0	1
62	tree3.jpg	6	1	0.862431	6	1	62.7148	88.5	-1	1	0	24	111	0	1	1	0
63	tree2.jpg	1	1	0.737886	1	1	33.9159	54.07	-1	1	0	25	111	1	0	0	1
64	tree19.jpg	6	1	0.865436	6	1	42.6237	74.45	-1	1	0	24	111	0	1	1	0
65	tree20.jpg	1	1	0.697083	1	1	57.8605	82.75	-1	1	0	26	111	1	0	0	1
66	tree19.jpg	6	1	0.780431	6	1	24.6804	44.17	-1	1	0	25	111	0	1	1	0
67	tree19.jpg	6	1	0.67971	6	1	49.2665	74.96	-1	1	0	26	111	0	1	1	0
68	tree19.jpg	6	1	0.650121	6	1	80.4022	104.94	-1	1	0	27	111	0	1	1	0
70	tree3.jpg	6	1	1.198432	6	1	11.713	41.01	-1	1	0	25	111	0	1	1	0
71	tree3.jpg	6	1	0.660987	6	1	50.6175	76.52	-1	1	0	26	111	0	1	1	0
72	tree6.jpg	6	1	0.926724	6	1	33.4798	59.57	-1	1	0	27	111	0	1	1	0
74	tree37.jpg	1	1	0.764469	1	1	45.4312	68.75	-1	1	0	25	111	1	0	0	1
75	tree19.jpg	6	1	0.797226	6	1	19.5854	49.02	-1	1	0	28	111	0	1	1	0
77	tree3.jpg	6	1	0.77941	6	1	14.2627	34.97	-1	1	0	27	111	0	1	1	0
80	tree6.jpg	6	1	0.914577	6	1	39.1275	64.4	-1	1	0	28	111	0	1	1	0
81	tree20.jpg	1	1	0.647935	1	1	40.2853	69.24	-1	1	0	27	111	1	0	0	1
82	tree37.jpg	1	1	0.674915	1	1	24.1506	51.25	-1	1	0	26	111	1	0	0	1
83	tree3.jpg	6	1	0.689393	6	1	45.9811	82.59	-1	1	0	28	111	0	1	1	0
85	tree37.jpg	1	1	0.64445	1	1	20.4873	43.89	-1	1	0	27	111	1	0	0	1
88	tree20.jpg	1	1	0.645783	1	1	13.1511	46.17	-1	1	0	28	111	1	0	0	1
89	tree6.jpg	6	1	0.780686	6	1	13.0678	41.07	-1	1	0	29	111	0	1	1	0
90	tree37.jpg	1	1	0.653513	1	1	21.4584	47.84	-1	1	0	28	111	1	0	0	1
92	tree2.jpg	1	1	1.129801	1	1	42.2389	69.72	-1	1	0	26	111	1	0	0	1
93	tree2.jpg	1	1	0.744952	1	1	47.2844	74.84	-1	1	0	27	111	1	0	0	1
95	tree3.jpg	6	1	0.808243	6	1	1	34.01	-1	1	0	29	111	0	1	1	0
96	tree3.jpg	6	1	0.629979	6	1	38.0152	71.67	-1	1	0	30	111	0	1	1	0
97	tree2.jpg	1	1	0.841695	1	1	52.6487	81.17	-1	1	0	28	111	1	0	0	1
98	tree3.jpg	6	1	0.787336	6	1	72.8519	99.62	-1	1	0	31	111	0	1	1	0
100	tree20.jpg	1	1	0.678707	1	1	29.8835	49.38	-1	1	0	29	111	1	0	0	1
101	tree19.jpg	6	1	0.727118	6	1	41.2181	61.42	-1	1	0	29	111	0	1	1	0
102	tree20.jpg	1	1	0.579059	1	1	42.3615	66.11	-1	1	0	30	111	1	0	0	1
103	tree2.jpg	1	1	1.350017	1	1	56.9653	89.43	-1	1	0	29	111	1	0	0	1
106	tree37.jpg	1	1	0.798771	1	1	42.6688	61.2	-1	1	0	29	111	1	0	0	1
109	tree20.jpg	1	1	0.681653	1	1	17.9746	54.77	-1	1	0	31	111	1	0	0	1
110	tree37.jpg	1	1	0.842702	1	1	52.2033	84.3	-1	1	0	30	111	1	0	0	1
111	tree2.jpg	1	0	0.953435	6	2	75.7607	70.01	-1	-1	0	30	111	0	1	0	1
112	tree20.jpg	1	1	0.584263	1	1	25.2171	50.84	-1	1	0	32	111	1	0	0	1
113	tree19.jpg	6	1	0.952888	6	1	61.4385	89.96	-1	1	0	30	111	0	1	1	0
115	tree37.jpg	1	1	0.847342	1	1	6.3148	33.13	-1	1	0	31	111	1	0	0	1
116	tree3.jpg	6	1	0.768052	6	1	50.2294	78.74	-1	1	0	32	111	0	1	1	0
119	tree19.jpg	6	1	0.815121	6	1	33.3184	64.14	-1	1	0	31	111	0	1	1	0
121	tree3.jpg	6	1	0.704537	6	1	31.8807	64.76	-1	1	0	33	111	0	1	1	0
122	tree2.jpg	1	1	0.979186	1	1	35.4022	67.14	-1	1	0	31	111	1	0	0	1
123	tree6.jpg	6	1	0.792401	6	1	49.475	79.17	-1	1	0	30	111	0	1	1	0
124	tree6.jpg	6	1	0.650608	6	1	40.9071	60.05	-1	1	0	31	111	0	1	1	0
125	tree2.jpg	1	1	0.846463	1	1	58.7238	82.65	-1	1	0	32	111	1	0	0	1
126	tree20.jpg	1	1	0.619246	1	1	18.6775	57.31	-1	1	0	33	111	1	0	0	1
127	tree6.jpg	6	1	0.675998	6	1	20.8836	56.16	-1	1	0	32	111	0	1	1	0
129	tree2.jpg	1	1	0.837696	1	1	42.3536	68.72	-1	1	0	33	111	1	0	0	1
130	tree37.jpg	1	1	0.654241	1	1	12.6189	39.81	-1	1	0	32	111	1	0	0	1
131	tree37.jpg	1	1	0.657066	1	1	31.5337	55.97	-1	1	0	33	111	1	0	0	1
132	tree6.jpg	6	1	0.647403	6	1	48.2305	72.34	-1	1	0	33	111	0	1	1	0
133	tree19.jpg	6	1	0.759073	6	1	39.7834	65.26	-1	1	0	32	111	0	1	1	0
134	tree19.jpg	6	1	0.542779	6	1	24.2069	51.29	-1	1	0	33	111	0	1	1	0
135	tree2.jpg	1	1	0.815972	1	1	38.0277	62.61	-1	1	0	34	111	1	0	0	1
1	tree32.jpg	1	0	0	5	0	0	0	0	0	0	1	112	0	0	0	1
2	tree32.jpg	1	0	0	5	0	0	0	0	0	0	2	112	0	0	0	1
3	tree27.jpg	6	0	1.171551	1	2	71.528	61.9	-1	-1	0	1	112	1	0	1	0
4	tree27.jpg	6	0	1.4952	1	2	39.1596	34.55	-1	-1	0	2	112	1	0	1	0
5	tree31.jpg	6	0	0	5	0	0	0	0	0	0	1	112	0	0	1	0
7	tree27.jpg	6	0	1.094786	1	2	69.1003	61.43	-1	-1	0	3	112	1	0	1	0
8	tree24.jpg	1	1	1.4818	1	1	58.6281	82.54	-1	1	0	1	112	1	0	0	1
9	tree27.jpg	6	0	1.800002	1	2	56.0727	45.7	-1	-1	0	4	112	1	0	1	0
10	tree32.jpg	1	0	1.830156	6	2	77.9987	69.3	-1	-1	0	3	112	0	1	0	1
15	tree16.jpg	6	1	1.647211	6	1	33.9159	54.07	-1	1	0	1	112	0	1	1	0
16	tree27.jpg	6	0	1.316994	1	2	65.9549	57.97	-1	-1	0	5	112	1	0	1	0
17	tree16.jpg	6	1	1.754072	6	1	47.2844	74.84	-1	1	0	2	112	0	1	1	0
18	tree32.jpg	1	0	0	5	0	0	0	0	0	0	4	112	0	0	0	1
19	tree16.jpg	6	1	1.192653	6	1	25.2171	50.84	-1	1	0	3	112	0	1	1	0
20	tree16.jpg	6	1	1.609509	6	1	22.4794	46.49	-1	1	0	4	112	0	1	1	0
21	tree28.jpg	1	1	1.483966	1	1	62.3115	92.39	-1	1	0	1	112	1	0	0	1
22	tree31.jpg	6	0	1.759591	1	2	53.892	45.19	-1	-1	0	2	112	1	0	1	0
23	tree31.jpg	6	0	1.778448	1	2	66.5339	63.51	-1	-1	0	3	112	1	0	1	0
26	tree24.jpg	1	0	1.305405	6	2	67.851	56.52	-1	-1	0	2	112	0	1	0	1
27	tree24.jpg	1	0	0	5	0	0	0	0	0	0	3	112	0	0	0	1
28	tree28.jpg	1	1	1.415486	1	1	48.3867	81.05	-1	1	0	2	112	1	0	0	1
29	tree28.jpg	1	1	1.990226	1	1	70.9105	93.21	-1	1	0	3	112	1	0	0	1
30	tree32.jpg	1	1	1.740553	1	1	81.9936	110	-1	1	0	5	112	1	0	0	1
31	tree28.jpg	1	1	1.499961	1	1	51.448	76.16	-1	1	0	4	112	1	0	0	1
32	tree24.jpg	1	0	0	5	0	0	0	0	0	0	4	112	0	0	0	1
33	tree27.jpg	6	0	1.407827	1	2	35.4877	32.41	-1	-1	0	6	112	1	0	1	0
34	tree24.jpg	1	1	1.347418	1	1	30.3067	60.56	-1	1	0	5	112	1	0	0	1
35	tree24.jpg	1	1	1.591367	1	1	76.7801	96.95	-1	1	0	6	112	1	0	0	1
36	tree31.jpg	6	0	1.208571	1	2	81.5474	72.33	-1	-1	0	4	112	1	0	1	0
38	tree16.jpg	6	0	0	5	0	0	0	0	0	0	5	112	0	0	1	0
39	tree28.jpg	1	1	1.431214	1	1	49.2665	74.96	-1	1	0	5	112	1	0	0	1
40	tree32.jpg	1	0	1.374905	6	2	43.8213	31.92	-1	-1	0	6	112	0	1	0	1
41	tree24.jpg	1	1	1.241489	1	1	46.6102	74.17	-1	1	0	7	112	1	0	0	1
42	tree24.jpg	1	1	1.73085	1	1	33.9995	60.31	-1	1	0	8	112	1	0	0	1
44	tree27.jpg	6	0	1.865347	1	2	36.2911	29.09	-1	-1	0	7	112	1	0	1	0
45	tree28.jpg	1	1	1.874832	1	1	38.025	70.28	-1	1	0	6	112	1	0	0	1
48	tree31.jpg	6	0	1.679602	1	2	56.1614	52.01	-1	-1	0	5	112	1	0	1	0
49	tree16.jpg	6	0	0	5	0	0	0	0	0	0	6	112	0	0	1	0
50	tree31.jpg	6	1	1.215387	6	1	33.0092	55.35	-1	1	0	6	112	0	1	1	0
51	tree31.jpg	6	1	1.263019	6	1	43.0854	69.38	-1	1	0	7	112	0	1	1	0
52	tree16.jpg	6	0	0	5	0	0	0	0	0	0	7	112	0	0	1	0
53	tree32.jpg	1	0	0	5	0	0	0	0	0	0	7	112	0	0	0	1
56	tree16.jpg	6	1	1.097976	6	1	33.4843	58.88	-1	1	0	8	112	0	1	1	0
57	tree16.jpg	6	1	1.342292	6	1	12.7478	40.36	-1	1	0	9	112	0	1	1	0
58	tree24.jpg	1	0	1.795995	6	2	67.5998	58.11	-1	-1	0	9	112	0	1	0	1
59	tree24.jpg	1	1	1.575009	1	1	36.456	63.7	-1	1	0	10	112	1	0	0	1
60	tree31.jpg	6	0	0	5	0	0	0	0	0	0	8	112	0	0	1	0
61	tree24.jpg	1	1	1.504319	1	1	51.0367	77.75	-1	1	0	11	112	1	0	0	1
65	tree31.jpg	6	0	1.443319	1	2	36.4582	29.72	-1	-1	0	9	112	1	0	1	0
66	tree31.jpg	6	0	1.784135	1	2	66.9732	55.82	-1	-1	0	10	112	1	0	1	0
67	tree16.jpg	6	0	0	5	0	0	0	0	0	0	10	112	0	0	1	0
72	tree27.jpg	6	0	1.223	1	2	58.3946	49.06	-1	-1	0	8	112	1	0	1	0
73	tree31.jpg	6	0	0	5	0	0	0	0	0	0	11	112	0	0	1	0
74	tree27.jpg	6	0	1.514902	1	2	64.7116	54.17	-1	-1	0	9	112	1	0	1	0
75	tree16.jpg	6	0	0	5	0	0	0	0	0	0	11	112	0	0	1	0
76	tree31.jpg	6	1	0.891646	6	1	22.9459	51.96	-1	1	0	12	112	0	1	1	0
77	tree27.jpg	6	0	1.516162	1	2	69.0061	61.64	-1	-1	0	10	112	1	0	1	0
82	tree28.jpg	1	0	1.470322	6	2	70.1967	56.71	-1	-1	0	7	112	0	1	0	1
83	tree28.jpg	1	1	1.055067	1	1	13.6307	41.59	-1	1	0	8	112	1	0	0	1
84	tree27.jpg	6	0	1.427197	1	2	63.4066	53.56	-1	-1	0	11	112	1	0	1	0
85	tree24.jpg	1	0	1.698474	6	2	49.2036	39.98	-1	-1	0	12	112	0	1	0	1
86	tree16.jpg	6	0	0	5	0	0	0	0	0	0	12	112	0	0	1	0
87	tree16.jpg	6	1	1.072539	6	1	55.4575	88.62	-1	1	0	13	112	0	1	1	0
88	tree32.jpg	1	0	1.459853	6	2	64.4871	57.59	-1	-1	0	8	112	0	1	0	1
90	tree28.jpg	1	1	0.937722	1	1	47.9293	82.78	-1	1	0	9	112	1	0	0	1
91	tree28.jpg	1	0	1.506976	6	2	17.6361	10.04	-1	-1	0	10	112	0	1	0	1
92	tree32.jpg	1	0	1.710929	6	2	72.243	58.58	-1	-1	0	9	112	0	1	0	1
93	tree32.jpg	1	1	0.875283	1	1	47.3853	84.23	-1	1	0	10	112	1	0	0	1
95	tree31.jpg	6	1	1.171833	6	1	48.2072	67.75	-1	1	0	13	112	0	1	1	0
96	tree32.jpg	1	0	0	5	0	0	0	0	0	0	11	112	0	0	0	1
97	tree16.jpg	6	1	1.29934	6	1	32.1429	65.8	-1	1	0	14	112	0	1	1	0
98	tree28.jpg	1	1	1.355638	1	1	33.5236	64.1	-1	1	0	11	112	1	0	0	1
99	tree28.jpg	1	1	1.288111	1	1	10.7928	44.2	-1	1	0	12	112	1	0	0	1
101	tree27.jpg	6	0	1.138273	1	2	59.83	52.72	-1	-1	0	12	112	1	0	1	0
102	tree31.jpg	6	1	1.626283	6	1	31.5752	60.07	-1	1	0	14	112	0	1	1	0
106	tree32.jpg	1	0	1.071913	6	2	59.1094	52.35	-1	-1	0	12	112	0	1	0	1
107	tree24.jpg	1	1	1.168845	1	1	58.0366	83.18	-1	1	0	13	112	1	0	0	1
108	tree24.jpg	1	1	1.408527	1	1	31.4482	59.41	-1	1	0	14	112	1	0	0	1
110	tree16.jpg	6	1	1.118434	6	1	35.996	58.61	-1	1	0	15	112	0	1	1	0
112	tree27.jpg	6	1	1.272604	6	1	36.2031	66.75	-1	1	0	13	112	0	1	1	0
113	tree27.jpg	6	1	1.710174	6	1	40.2757	68.74	-1	1	0	14	112	0	1	1	0
114	tree27.jpg	6	0	0	5	0	0	0	0	0	0	15	112	0	0	1	0
115	tree28.jpg	1	0	1.625265	6	2	66.9141	54.24	-1	-1	0	13	112	0	1	0	1
116	tree28.jpg	1	1	1.281105	1	1	40.4538	64.66	-1	1	0	14	112	1	0	0	1
117	tree24.jpg	1	1	1.605607	1	1	46.9278	76.7	-1	1	0	15	112	1	0	0	1
119	tree32.jpg	1	0	1.158213	6	2	57.5867	47.31	-1	-1	0	13	112	0	1	0	1
123	tree27.jpg	6	1	1.077883	6	1	51.5527	75.4	-1	1	0	16	112	0	1	1	0
124	tree27.jpg	6	0	0.810752	1	2	60.8297	48.39	-1	-1	0	17	112	1	0	1	0
127	tree24.jpg	1	1	1.052137	1	1	55.6743	83.26	-1	1	0	16	112	1	0	0	1
128	tree32.jpg	1	1	1.492312	1	1	61.1958	89.9	-1	1	0	14	112	1	0	0	1
129	tree31.jpg	6	1	1.17108	6	1	49.0602	70.93	-1	1	0	15	112	0	1	1	0
130	tree31.jpg	6	1	1.065909	6	1	62.7148	88.5	-1	1	0	16	112	0	1	1	0
131	tree24.jpg	1	0	1.42956	6	2	83.3739	75.44	-1	-1	0	17	112	0	1	0	1
132	tree27.jpg	6	1	1.65732	6	1	24.1494	53.87	-1	1	0	18	112	0	1	1	0
133	tree27.jpg	6	1	1.316534	6	1	84.3378	108.85	-1	1	0	19	112	0	1	1	0
134	tree32.jpg	1	0	1.278136	6	2	53.06	49.88	-1	-1	0	15	112	0	1	0	1
135	tree32.jpg	1	0	1.008421	6	2	79.8104	68.96	-1	-1	0	16	112	0	1	0	1
1	tree32.jpg	1	0	0.731522	6	2	76.1004	63.91	-1	-1	0	17	112	0	1	0	1
2	tree16.jpg	6	1	0.737923	6	1	40.0659	68.2	-1	1	0	16	112	0	1	1	0
3	tree27.jpg	6	0	0.767932	1	2	32.3874	28.46	-1	-1	0	20	112	1	0	1	0
5	tree31.jpg	6	1	0.829514	6	1	52.6487	81.17	-1	1	0	17	112	0	1	1	0
7	tree28.jpg	1	1	1.05673	1	1	32.329	56.69	-1	1	0	15	112	1	0	0	1
8	tree28.jpg	1	0	1.359675	6	2	57.9974	40.21	-1	-1	0	16	112	0	1	0	1
9	tree16.jpg	6	1	1.060177	6	1	36.5207	65.45	-1	1	0	17	112	0	1	1	0
10	tree16.jpg	6	1	1.203108	6	1	26.4401	56.28	-1	1	0	18	112	0	1	1	0
11	tree27.jpg	6	1	1.426117	6	1	17.9746	54.77	-1	1	0	21	112	0	1	1	0
12	tree24.jpg	1	1	0.946829	1	1	32.0907	67.01	-1	1	0	18	112	1	0	0	1
13	tree32.jpg	1	0	0.993096	6	2	75.7908	64	-1	-1	0	18	112	0	1	0	1
14	tree32.jpg	1	1	0.618199	1	1	75.1964	100.43	-1	1	0	19	112	1	0	0	1
15	tree32.jpg	1	1	0.790905	1	1	45.0605	70.26	-1	1	0	20	112	1	0	0	1
16	tree31.jpg	6	0	1.218917	1	2	97.5549	88.97	-1	-1	0	18	112	1	0	1	0
17	tree32.jpg	1	1	1.00509	1	1	11.713	41.01	-1	1	0	21	112	1	0	0	1
18	tree32.jpg	1	1	0.912305	1	1	14.539	35.97	-1	1	0	22	112	1	0	0	1
20	tree24.jpg	1	0	1.022293	6	2	55.9233	52.46	-1	-1	0	19	112	0	1	0	1
23	tree31.jpg	6	1	0.916321	6	1	18.9522	53.75	-1	1	0	19	112	0	1	1	0
24	tree16.jpg	6	1	1.059907	6	1	26.0576	59.13	-1	1	0	19	112	0	1	1	0
25	tree31.jpg	6	1	0.878081	6	1	64.2469	95.05	-1	1	0	20	112	0	1	1	0
27	tree28.jpg	1	0	0.773737	6	2	41.5054	35.12	-1	-1	0	17	112	0	1	0	1
28	tree27.jpg	6	0	0.840062	1	2	57.5057	38.46	-1	-1	0	22	112	1	0	1	0
29	tree28.jpg	1	1	1.211838	1	1	18.265	43.64	-1	1	0	18	112	1	0	0	1
30	tree28.jpg	1	1	1.014159	1	1	34.0411	58.67	-1	1	0	19	112	1	0	0	1
31	tree31.jpg	6	1	1.221945	6	1	77.7847	100.34	-1	1	0	21	112	0	1	1	0
32	tree27.jpg	6	0	1.509832	1	2	41.8753	28.71	-1	-1	0	23	112	1	0	1	0
34	tree31.jpg	6	1	1.441276	6	1	35.8341	63.86	-1	1	0	22	112	0	1	1	0
35	tree31.jpg	6	1	0.862426	6	1	61.3159	90.96	-1	1	0	23	112	0	1	1	0
36	tree31.jpg	6	1	0.962724	6	1	31.5337	55.97	-1	1	0	24	112	0	1	1	0
37	tree32.jpg	1	1	1.493648	1	1	37.637	59.91	-1	1	0	23	112	1	0	0	1
38	tree32.jpg	1	1	1.071302	1	1	45.293	71.33	-1	1	0	24	112	1	0	0	1
39	tree28.jpg	1	0	0.944213	6	2	94.1582	78.04	-1	-1	0	20	112	0	1	0	1
40	tree31.jpg	6	1	1.125088	6	1	35.3312	68.44	-1	1	0	25	112	0	1	1	0
41	tree28.jpg	1	0	1.430139	6	2	41.5487	39.43	-1	-1	0	21	112	0	1	0	1
43	tree16.jpg	6	0	0.950339	1	2	60.0296	51.04	-1	-1	0	20	112	1	0	1	0
44	tree16.jpg	6	1	1.270632	6	1	62.5888	85.52	-1	1	0	21	112	0	1	1	0
45	tree28.jpg	1	1	1.385278	1	1	52.7219	77.17	-1	1	0	22	112	1	0	0	1
49	tree24.jpg	1	0	1.438298	6	2	57.0568	48	-1	-1	0	20	112	0	1	0	1
50	tree24.jpg	1	1	0.983413	1	1	52.2033	84.3	-1	1	0	21	112	1	0	0	1
51	tree24.jpg	1	0	0.972819	6	2	66.3039	48.89	-1	-1	0	22	112	0	1	0	1
52	tree28.jpg	1	0	1.239992	6	2	72.1127	62.67	-1	-1	0	23	112	0	1	0	1
53	tree24.jpg	1	0	1.281806	6	2	78.9556	72.4	-1	-1	0	23	112	0	1	0	1
54	tree31.jpg	6	0	1.09394	1	2	56.5219	53.33	-1	-1	0	26	112	1	0	1	0
55	tree28.jpg	1	1	1.174529	1	1	41.8451	68.76	-1	1	0	24	112	1	0	0	1
56	tree16.jpg	6	1	1.509574	6	1	36.5917	63.49	-1	1	0	22	112	0	1	1	0
57	tree16.jpg	6	1	0.921888	6	1	40.0563	71	-1	1	0	23	112	0	1	1	0
59	tree32.jpg	1	1	0.886028	1	1	63.7273	91.53	-1	1	0	25	112	1	0	0	1
61	tree24.jpg	1	1	1.153846	1	1	59.1655	89.65	-1	1	0	24	112	1	0	0	1
62	tree16.jpg	6	1	1.243423	6	1	21.4584	47.84	-1	1	0	24	112	0	1	1	0
63	tree24.jpg	1	1	0.701613	1	1	29.8835	49.38	-1	1	0	25	112	1	0	0	1
64	tree27.jpg	6	0	0.9352	1	2	65.6923	54.62	-1	-1	0	24	112	1	0	1	0
65	tree32.jpg	1	1	0.908301	1	1	38.41	62.15	-1	1	0	26	112	1	0	0	1
66	tree27.jpg	6	0	1.09696	1	2	44.6351	34.52	-1	-1	0	25	112	1	0	1	0
